round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
12,3,0.6051,0.78397,0.60742,0.61602,0.6051,0.6051,0.6051
12,4,0.4877,0.84898,0.49136,0.49499,0.4877,0.4877,0.4877
12,5,0.5185,0.79823,0.51945,0.4983,0.5185,0.5185,0.5185
12,6,0.4964,0.80904,0.50125,0.47965,0.4964,0.4964,0.4964
12,7,0.7842,0.84624,0.78213,0.79324,0.7842,0.7842,0.7842
12,8,0.3738,0.83467,0.37421,0.36638,0.3738,0.3738,0.3738
12,9,0.8482,0.85991,0.85066,0.848,0.8482,0.8482,0.8482
13,0,0.4837,0.80374,0.49266,0.49267,0.4837,0.4837,0.4837
13,1,0.5998,0.84215,0.59652,0.62628,0.5998,0.5998,0.5998
13,2,0.51,0.73722,0.51422,0.48157,0.51,0.51,0.51
13,3,0.6157,0.79999,0.61776,0.62877,0.6157,0.6157,0.6157
13,4,0.4888,0.85446,0.49202,0.49789,0.4888,0.4888,0.4888
13,5,0.5258,0.8011,0.52673,0.50793,0.5258,0.5258,0.5258
13,6,0.4998,0.8106,0.5044,0.48137,0.4998,0.4998,0.4998
13,7,0.7821,0.8474,0.78011,0.79127,0.7821,0.7821,0.7821
13,8,0.3868,0.83889,0.38733,0.38143,0.3868,0.3868,0.3868
13,9,0.8503,0.86287,0.85285,0.85027,0.8503,0.8503,0.8503
14,0,0.5087,0.80888,0.51889,0.51884,0.5087,0.5087,0.5087
14,1,0.6044,0.84518,0.60107,0.63042,0.6044,0.6044,0.6044
14,2,0.5173,0.73908,0.52137,0.48935,0.5173,0.5173,0.5173
14,3,0.615,0.79436,0.61741,0.62593,0.615,0.615,0.615
14,4,0.5074,0.86044,0.5109,0.51657,0.5074,0.5074,0.5074
14,5,0.5341,0.81032,0.53467,0.51674,0.5341,0.5341,0.5341
14,6,0.5042,0.81083,0.50914,0.48816,0.5042,0.5042,0.5042
14,7,0.7882,0.84923,0.78605,0.79716,0.7882,0.7882,0.7882
14,8,0.3855,0.84189,0.38579,0.38125,0.3855,0.3855,0.3855
14,9,0.8526,0.86567,0.85509,0.85256,0.8526,0.8526,0.8526
15,0,0.5006,0.81171,0.50928,0.5139,0.5006,0.5006,0.5006
15,1,0.6148,0.85003,0.61211,0.64045,0.6148,0.6148,0.6148
15,2,0.5185,0.73965,0.5225,0.49248,0.5185,0.5185,0.5185
15,3,0.6194,0.80457,0.62179,0.63165,0.6194,0.6194,0.6194
15,4,0.5039,0.86218,0.50755,0.51445,0.5039,0.5039,0.5039
15,5,0.5382,0.81025,0.53939,0.52269,0.5382,0.5382,0.5382
15,6,0.5199,0.8148,0.52465,0.51017,0.5199,0.5199,0.5199
15,7,0.7949,0.85238,0.7931,0.80253,0.7949,0.7949,0.7949
15,8,0.3935,0.84029,0.39396,0.39215,0.3935,0.3935,0.3935
15,9,0.8539,0.86756,0.85645,0.85366,0.8539,0.8539,0.8539
16,0,0.5213,0.81795,0.52983,0.53526,0.5213,0.5213,0.5213
16,1,0.6241,0.85204,0.62136,0.64973,0.6241,0.6241,0.6241
16,2,0.5249,0.77352,0.52915,0.50104,0.5249,0.5249,0.5249
16,3,0.6208,0.80581,0.62307,0.63272,0.6208,0.6208,0.6208
16,4,0.5051,0.86036,0.50863,0.51744,0.5051,0.5051,0.5051
16,5,0.5445,0.81718,0.54552,0.52831,0.5445,0.5445,0.5445
16,6,0.5267,0.81812,0.53138,0.51962,0.5267,0.5267,0.5267
16,7,0.801,0.85595,0.79919,0.80861,0.801,0.801,0.801
16,8,0.4021,0.84184,0.40255,0.40295,0.4021,0.4021,0.4021
16,9,0.8574,0.8704,0.85997,0.85709,0.8574,0.8574,0.8574
17,0,0.5261,0.81161,0.53548,0.53827,0.5261,0.5261,0.5261
17,1,0.6269,0.85271,0.62448,0.65295,0.6269,0.6269,0.6269
17,2,0.5403,0.79359,0.54458,0.51787,0.5403,0.5403,0.5403
17,3,0.6243,0.81002,0.62658,0.63497,0.6243,0.6243,0.6243
17,4,0.499,0.85688,0.50277,0.51024,0.499,0.499,0.499
17,5,0.5487,0.81748,0.54998,0.53432,0.5487,0.5487,0.5487
17,6,0.5235,0.81647,0.52814,0.51316,0.5235,0.5235,0.5235
17,7,0.801,0.85657,0.79929,0.80902,0.801,0.801,0.801
17,8,0.3919,0.84053,0.392,0.39147,0.3919,0.3919,0.3919
17,9,0.8565,0.87141,0.85916,0.85585,0.8565,0.8565,0.8565
18,0,0.5259,0.81887,0.53463,0.5409,0.5259,0.5259,0.5259
18,1,0.6292,0.85342,0.62699,0.6552,0.6292,0.6292,0.6292
18,2,0.5422,0.79393,0.54678,0.51982,0.5422,0.5422,0.5422
18,3,0.6364,0.8103,0.63837,0.64714,0.6364,0.6364,0.6364
18,4,0.5122,0.86687,0.5154,0.5243,0.5122,0.5122,0.5122
18,5,0.5468,0.81536,0.54796,0.5314,0.5468,0.5468,0.5468
18,6,0.5362,0.81759,0.54051,0.53064,0.5362,0.5362,0.5362
18,7,0.8076,0.86045,0.8059,0.81527,0.8076,0.8076,0.8076
18,8,0.4081,0.84636,0.40866,0.41045,0.4081,0.4081,0.4081
18,9,0.8549,0.87021,0.85763,0.8542,0.8549,0.8549,0.8549
19,0,0.5503,0.82261,0.559,0.56621,0.5503,0.5503,0.5503
19,1,0.6368,0.85454,0.63464,0.66247,0.6368,0.6368,0.6368
19,2,0.5392,0.79351,0.5439,0.51712,0.5392,0.5392,0.5392
19,3,0.6403,0.82003,0.64246,0.65498,0.6403,0.6403,0.6403
19,4,0.5206,0.86695,0.52355,0.53206,0.5206,0.5206,0.5206
19,5,0.5535,0.81766,0.55479,0.54231,0.5535,0.5535,0.5535
19,6,0.5413,0.82185,0.54604,0.53673,0.5413,0.5413,0.5413
19,7,0.8094,0.86113,0.80749,0.81666,0.8094,0.8094,0.8094
19,8,0.4109,0.84723,0.41156,0.41679,0.4109,0.4109,0.4109
19,9,0.8563,0.87203,0.85905,0.8559,0.8563,0.8563,0.8563
20,0,0.5128,0.81936,0.52085,0.52658,0.5128,0.5128,0.5128
20,1,0.638,0.85587,0.63594,0.66443,0.638,0.638,0.638
20,2,0.5381,0.80782,0.5422,0.51807,0.5381,0.5381,0.5381
20,3,0.6392,0.82211,0.64104,0.65143,0.6392,0.6392,0.6392
20,4,0.5187,0.86859,0.52198,0.53172,0.5187,0.5187,0.5187
20,5,0.5554,0.81996,0.55631,0.54304,0.5554,0.5554,0.5554
20,6,0.5385,0.82108,0.54356,0.53388,0.5385,0.5385,0.5385
20,7,0.8018,0.85954,0.79994,0.80996,0.8018,0.8018,0.8018
20,8,0.408,0.84606,0.40832,0.41272,0.408,0.408,0.408
20,9,0.8581,0.87305,0.86079,0.85753,0.8581,0.8581,0.8581
21,0,0.5551,0.82582,0.56389,0.57057,0.5551,0.5551,0.5551
21,1,0.6454,0.85697,0.64362,0.66972,0.6454,0.6454,0.6454
21,2,0.5466,0.79452,0.55114,0.52589,0.5466,0.5466,0.5466
21,3,0.6458,0.82999,0.64775,0.66173,0.6458,0.6458,0.6458
21,4,0.5377,0.86989,0.54147,0.55073,0.5377,0.5377,0.5377
21,5,0.5535,0.82789,0.55493,0.54065,0.5535,0.5535,0.5535
21,6,0.5478,0.82268,0.55224,0.5426,0.5478,0.5478,0.5478
21,7,0.806,0.86257,0.8042,0.81384,0.806,0.806,0.806
21,8,0.4204,0.85071,0.42102,0.42461,0.4204,0.4204,0.4204
21,9,0.8563,0.8711,0.85908,0.85579,0.8563,0.8563,0.8563
22,0,0.5311,0.82074,0.53911,0.54587,0.5311,0.5311,0.5311
22,1,0.6452,0.85729,0.64342,0.66972,0.6452,0.6452,0.6452
22,2,0.5502,0.80447,0.55456,0.52958,0.5502,0.5502,0.5502
22,3,0.6459,0.82617,0.64769,0.65945,0.6459,0.6459,0.6459
22,4,0.5336,0.87124,0.53736,0.54735,0.5336,0.5336,0.5336
22,5,0.5645,0.82754,0.56478,0.55354,0.5645,0.5645,0.5645
22,6,0.5433,0.82321,0.54894,0.54178,0.5433,0.5433,0.5433
22,7,0.8105,0.86371,0.80883,0.81776,0.8105,0.8105,0.8105
22,8,0.4116,0.8474,0.41196,0.41496,0.4116,0.4116,0.4116
22,9,0.8567,0.8736,0.85953,0.85653,0.8567,0.8567,0.8567
23,0,0.5626,0.82794,0.57117,0.57985,0.5626,0.5626,0.5626
23,1,0.6452,0.85764,0.64363,0.66995,0.6452,0.6452,0.6452
23,2,0.5477,0.81088,0.55207,0.52645,0.5477,0.5477,0.5477
23,3,0.6479,0.83123,0.64969,0.66183,0.6479,0.6479,0.6479
23,4,0.5305,0.86849,0.53347,0.54274,0.5305,0.5305,0.5305
23,5,0.5678,0.83697,0.5691,0.55812,0.5678,0.5678,0.5678
23,6,0.554,0.8232,0.5582,0.54866,0.554,0.554,0.554
23,7,0.8128,0.86492,0.8112,0.82,0.8128,0.8128,0.8128
23,8,0.4232,0.8507,0.42357,0.42897,0.4232,0.4232,0.4232
23,9,0.8616,0.87789,0.86429,0.8614,0.8616,0.8616,0.8616
24,0,0.5609,0.82716,0.56865,0.57808,0.5609,0.5609,0.5609
24,1,0.653,0.85859,0.65149,0.67792,0.653,0.653,0.653
24,2,0.5475,0.81162,0.55172,0.52556,0.5475,0.5475,0.5475
24,3,0.6459,0.82389,0.64794,0.65514,0.6459,0.6459,0.6459
24,4,0.5368,0.87097,0.54029,0.55114,0.5368,0.5368,0.5368
24,5,0.5654,0.83097,0.56579,0.55345,0.5654,0.5654,0.5654
24,6,0.56,0.82578,0.56535,0.56119,0.56,0.56,0.56
24,7,0.8146,0.86586,0.81265,0.82201,0.8146,0.8146,0.8146
24,8,0.434,0.84707,0.43442,0.4457,0.434,0.434,0.434
24,9,0.8623,0.87792,0.86489,0.86181,0.8623,0.8623,0.8623
25,0,0.5479,0.82877,0.5558,0.56547,0.5479,0.5479,0.5479
25,1,0.6553,0.86109,0.65377,0.68007,0.6553,0.6553,0.6553
25,2,0.5514,0.84631,0.55587,0.53138,0.5514,0.5514,0.5514
25,3,0.6498,0.83174,0.65223,0.66628,0.6498,0.6498,0.6498
25,4,0.5378,0.87222,0.54128,0.55127,0.5378,0.5378,0.5378
25,5,0.5682,0.82967,0.56943,0.55885,0.5682,0.5682,0.5682
25,6,0.5597,0.826,0.5651,0.55943,0.5597,0.5597,0.5597
25,7,0.8243,0.86996,0.8229,0.83096,0.8243,0.8243,0.8243
25,8,0.4371,0.85064,0.43787,0.44819,0.4371,0.4371,0.4371
25,9,0.8653,0.88039,0.86789,0.86489,0.8653,0.8653,0.8653
26,0,0.5474,0.82534,0.55517,0.56331,0.5474,0.5474,0.5474
26,1,0.6496,0.85913,0.64788,0.67405,0.6496,0.6496,0.6496
26,2,0.5582,0.82998,0.56267,0.53834,0.5582,0.5582,0.5582
26,3,0.6552,0.83757,0.65726,0.6712,0.6552,0.6552,0.6552
26,4,0.5384,0.87209,0.54189,0.5528,0.5384,0.5384,0.5384
26,5,0.5685,0.83147,0.56913,0.55897,0.5685,0.5685,0.5685
26,6,0.5614,0.82437,0.56585,0.55668,0.5614,0.5614,0.5614
26,7,0.8133,0.86742,0.81184,0.82039,0.8133,0.8133,0.8133
26,8,0.4228,0.84865,0.4233,0.43202,0.4228,0.4228,0.4228
26,9,0.8644,0.87983,0.86704,0.8641,0.8644,0.8644,0.8644
27,0,0.5494,0.82693,0.55709,0.56489,0.5494,0.5494,0.5494
27,1,0.6575,0.85989,0.65634,0.68173,0.6575,0.6575,0.6575
27,2,0.563,0.82718,0.5682,0.54426,0.563,0.563,0.563
27,3,0.6531,0.83435,0.65539,0.66932,0.6531,0.6531,0.6531
27,4,0.5395,0.87519,0.54231,0.55445,0.5395,0.5395,0.5395
27,5,0.5743,0.83569,0.57537,0.56636,0.5743,0.5743,0.5743
