round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
11,8,0.80415,0.76556,0.71277,0.73039,0.80415,0.80415,0.80415
11,9,0.8318,0.79444,0.74294,0.76202,0.8318,0.8318,0.8318
12,0,0.8069,0.76194,0.69437,0.71501,0.8069,0.8069,0.8069
12,1,0.83218,0.75194,0.72496,0.73665,0.83218,0.83218,0.83218
12,2,0.86207,0.81176,0.78418,0.79644,0.86207,0.86207,0.86207
12,3,0.7977,0.75269,0.68145,0.70144,0.7977,0.7977,0.7977
12,4,0.83641,0.79937,0.76082,0.77627,0.83641,0.83641,0.83641
12,5,0.82028,0.7278,0.70868,0.71722,0.82028,0.82028,0.82028
12,6,0.84332,0.81435,0.72247,0.75129,0.84332,0.84332,0.84332
12,7,0.8318,0.80554,0.74818,0.76845,0.8318,0.8318,0.8318
12,8,0.80645,0.76846,0.71693,0.73444,0.80645,0.80645,0.80645
12,9,0.8341,0.79895,0.74449,0.76445,0.8341,0.8341,0.8341
13,0,0.8046,0.75872,0.68995,0.7105,0.8046,0.8046,0.8046
13,1,0.83678,0.76029,0.72788,0.74161,0.83678,0.83678,0.83678
13,2,0.86207,0.81176,0.78418,0.79644,0.86207,0.86207,0.86207
13,3,0.7954,0.74781,0.67989,0.69921,0.7954,0.7954,0.7954
13,4,0.8341,0.79531,0.75925,0.77386,0.8341,0.8341,0.8341
13,5,0.82719,0.73927,0.71709,0.7269,0.82719,0.82719,0.82719
13,6,0.84562,0.81722,0.72727,0.75603,0.84562,0.84562,0.84562
13,7,0.82949,0.80104,0.74659,0.76605,0.82949,0.82949,0.82949
13,8,0.80645,0.76846,0.71693,0.73444,0.80645,0.80645,0.80645
13,9,0.83871,0.8044,0.75334,0.7726,0.83871,0.83871,0.83871
14,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
14,1,0.83908,0.76462,0.72934,0.74412,0.83908,0.83908,0.83908
14,2,0.86207,0.81176,0.78418,0.79644,0.86207,0.86207,0.86207
14,3,0.7954,0.74937,0.67711,0.69688,0.7954,0.7954,0.7954
14,4,0.8341,0.79531,0.75925,0.77386,0.8341,0.8341,0.8341
14,5,0.82488,0.73539,0.71563,0.72447,0.82488,0.82488,0.82488
14,6,0.84562,0.81722,0.72727,0.75603,0.84562,0.84562,0.84562
14,7,0.8341,0.80811,0.75238,0.77238,0.8341,0.8341,0.8341
14,8,0.80415,0.76556,0.71277,0.73039,0.80415,0.80415,0.80415
14,9,0.83871,0.80267,0.75621,0.77418,0.83871,0.83871,0.83871
15,0,0.8092,0.76512,0.6988,0.71948,0.8092,0.8092,0.8092
15,1,0.83678,0.76109,0.72397,0.7393,0.83678,0.83678,0.83678
15,2,0.86437,0.81609,0.78567,0.79905,0.86437,0.86437,0.86437
15,3,0.7977,0.75269,0.68145,0.70144,0.7977,0.7977,0.7977
15,4,0.83641,0.79802,0.7636,0.77772,0.83641,0.83641,0.83641
15,5,0.82488,0.73539,0.71563,0.72447,0.82488,0.82488,0.82488
15,6,0.84793,0.82329,0.72879,0.7586,0.84793,0.84793,0.84793
15,7,0.8341,0.80623,0.755,0.77386,0.8341,0.8341,0.8341
15,8,0.80415,0.76556,0.71277,0.73039,0.80415,0.80415,0.80415
15,9,0.83871,0.80267,0.75621,0.77418,0.83871,0.83871,0.83871
16,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
16,1,0.83448,0.75673,0.72251,0.73681,0.83448,0.83448,0.83448
16,2,0.86437,0.81609,0.78567,0.79905,0.86437,0.86437,0.86437
16,3,0.7954,0.74781,0.67989,0.69921,0.7954,0.7954,0.7954
16,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
16,5,0.82488,0.73539,0.71563,0.72447,0.82488,0.82488,0.82488
16,6,0.85023,0.82604,0.7336,0.76331,0.85023,0.85023,0.85023
16,7,0.82949,0.80294,0.74398,0.7645,0.82949,0.82949,0.82949
16,8,0.80415,0.76556,0.71277,0.73039,0.80415,0.80415,0.80415
16,9,0.83641,0.79995,0.75179,0.77016,0.83641,0.83641,0.83641
17,0,0.81379,0.77133,0.70765,0.72831,0.81379,0.81379,0.81379
17,1,0.83678,0.76029,0.72788,0.74161,0.83678,0.83678,0.83678
17,2,0.86437,0.81609,0.78567,0.79905,0.86437,0.86437,0.86437
17,3,0.8,0.75769,0.68302,0.70369,0.8,0.8,0.8
17,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
17,5,0.82719,0.73912,0.72113,0.72928,0.82719,0.82719,0.82719
17,6,0.85253,0.82875,0.7384,0.76798,0.85253,0.85253,0.85253
17,7,0.83871,0.81319,0.76078,0.78014,0.83871,0.83871,0.83871
17,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
17,9,0.83641,0.79995,0.75179,0.77016,0.83641,0.83641,0.83641
18,0,0.81609,0.77437,0.71207,0.73267,0.81609,0.81609,0.81609
18,1,0.83448,0.75673,0.72251,0.73681,0.83448,0.83448,0.83448
18,2,0.86437,0.81609,0.78567,0.79905,0.86437,0.86437,0.86437
18,3,0.8023,0.76092,0.68736,0.70823,0.8023,0.8023,0.8023
18,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
18,5,0.82488,0.73539,0.71563,0.72447,0.82488,0.82488,0.82488
18,6,0.85023,0.82604,0.7336,0.76331,0.85023,0.85023,0.85023
18,7,0.83871,0.81319,0.76078,0.78014,0.83871,0.83871,0.83871
18,8,0.80645,0.76988,0.71436,0.73267,0.80645,0.80645,0.80645
18,9,0.83871,0.8044,0.75334,0.7726,0.83871,0.83871,0.83871
19,0,0.81609,0.77437,0.71207,0.73267,0.81609,0.81609,0.81609
19,1,0.83448,0.75606,0.72642,0.73912,0.83448,0.83448,0.83448
19,2,0.86437,0.81773,0.78216,0.79747,0.86437,0.86437,0.86437
19,3,0.8046,0.76601,0.68893,0.7105,0.8046,0.8046,0.8046
19,4,0.83871,0.80205,0.76516,0.78014,0.83871,0.83871,0.83871
19,5,0.82719,0.73927,0.71709,0.7269,0.82719,0.82719,0.82719
19,6,0.85253,0.82875,0.7384,0.76798,0.85253,0.85253,0.85253
19,7,0.8341,0.80811,0.75238,0.77238,0.8341,0.8341,0.8341
