round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1
18,2,0.9745,0.97442,0.97417,0.97427,0.9745,0.9745,0.9745
19,2,0.9748,0.97472,0.97453,0.9746,0.9748,0.9748,0.9748
20,2,0.9757,0.97567,0.97542,0.97553,0.9757,0.9757,0.9757
21,2,0.9753,0.97518,0.97499,0.97507,0.9753,0.9753,0.9753
22,2,0.9755,0.97536,0.97523,0.97528,0.9755,0.9755,0.9755
23,2,0.9763,0.97625,0.97604,0.97612,0.9763,0.9763,0.9763
24,2,0.9764,0.97636,0.9761,0.97621,0.9764,0.9764,0.9764
25,2,0.9761,0.97609,0.97581,0.97593,0.9761,0.9761,0.9761
26,2,0.9768,0.97674,0.97655,0.97663,0.9768,0.9768,0.9768
27,2,0.977,0.97699,0.97674,0.97685,0.977,0.977,0.977
28,2,0.9775,0.97747,0.97727,0.97735,0.9775,0.9775,0.9775
29,2,0.9769,0.97688,0.97662,0.97673,0.9769,0.9769,0.9769
30,2,0.9777,0.97768,0.97745,0.97755,0.9777,0.9777,0.9777
31,2,0.9778,0.97775,0.97759,0.97765,0.9778,0.9778,0.9778
32,2,0.9776,0.97755,0.97739,0.97746,0.9776,0.9776,0.9776
33,2,0.9772,0.97717,0.97694,0.97704,0.9772,0.9772,0.9772
34,2,0.978,0.97799,0.97778,0.97787,0.978,0.978,0.978
35,2,0.9775,0.97742,0.97726,0.97732,0.9775,0.9775,0.9775
36,2,0.9777,0.97766,0.9775,0.97756,0.9777,0.9777,0.9777
37,2,0.9775,0.97746,0.97728,0.97735,0.9775,0.9775,0.9775
38,2,0.9778,0.97779,0.97757,0.97767,0.9778,0.9778,0.9778
39,2,0.9775,0.97746,0.97726,0.97734,0.9775,0.9775,0.9775
40,2,0.9773,0.97725,0.97708,0.97715,0.9773,0.9773,0.9773
41,2,0.9782,0.97815,0.97798,0.97805,0.9782,0.9782,0.9782
42,2,0.9778,0.97771,0.9776,0.97764,0.9778,0.9778,0.9778
43,2,0.9775,0.97745,0.9773,0.97736,0.9775,0.9775,0.9775
44,2,0.9778,0.97776,0.9776,0.97767,0.9778,0.9778,0.9778
45,2,0.978,0.97795,0.9778,0.97786,0.978,0.978,0.978
46,2,0.9784,0.97832,0.97818,0.97824,0.9784,0.9784,0.9784
47,2,0.9782,0.97812,0.978,0.97805,0.9782,0.9782,0.9782
48,2,0.9777,0.97761,0.97748,0.97753,0.9777,0.9777,0.9777
49,2,0.9782,0.97812,0.97799,0.97804,0.9782,0.9782,0.9782
50,2,0.978,0.97791,0.97781,0.97785,0.978,0.978,0.978
1,3,0.9188,0.91886,0.91757,0.91763,0.9188,0.9188,0.9188
2,3,0.9424,0.94187,0.94175,0.9417,0.9424,0.9424,0.9424
3,3,0.9507,0.95048,0.95004,0.9501,0.9507,0.9507,0.9507
4,3,0.9559,0.95567,0.95538,0.95546,0.9559,0.9559,0.9559
5,3,0.9614,0.96121,0.96092,0.96101,0.9614,0.9614,0.9614
6,3,0.9632,0.96306,0.96273,0.96283,0.9632,0.9632,0.9632
7,3,0.9662,0.96601,0.96575,0.96584,0.9662,0.9662,0.9662
8,3,0.9679,0.96778,0.96748,0.96759,0.9679,0.9679,0.9679
9,3,0.9684,0.9683,0.96797,0.96809,0.9684,0.9684,0.9684
10,3,0.9697,0.96964,0.96938,0.96947,0.9697,0.9697,0.9697
11,3,0.9697,0.96954,0.96942,0.96945,0.9697,0.9697,0.9697
12,3,0.9715,0.97132,0.97123,0.97126,0.9715,0.9715,0.9715
13,3,0.9728,0.97279,0.97245,0.97258,0.9728,0.9728,0.9728
14,3,0.9724,0.97226,0.97213,0.97217,0.9724,0.9724,0.9724
15,3,0.9728,0.97269,0.97253,0.97259,0.9728,0.9728,0.9728
16,3,0.974,0.97387,0.97372,0.97378,0.974,0.974,0.974
17,3,0.9742,0.97411,0.97394,0.974,0.9742,0.9742,0.9742
